picUrl,name,profileLink,department,deptLink
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Thai Nguyen,https://pureportal.coventry.ac.uk/en/persons/thai-nguyen,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Thang Nguyen,https://pureportal.coventry.ac.uk/en/persons/thang-nguyen,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Tri Nguyen,https://pureportal.coventry.ac.uk/en/persons/tri-nguyen,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Judeline Nicholas,https://pureportal.coventry.ac.uk/en/persons/judeline-nicholas,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Katie Nicholls,https://pureportal.coventry.ac.uk/en/persons/katie-nicholls,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Hanna Nicholls-Findlay,https://pureportal.coventry.ac.uk/en/persons/hanna-nicholls-findlay,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Heidi Nicholson,https://pureportal.coventry.ac.uk/en/persons/heidi-nicholson,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//files-asset/78184/photo.jpeg,Ann-Marie Nienaber,https://pureportal.coventry.ac.uk/en/persons/ann-marie-nienaber,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/55726671/knn_Copy.jpeg,Kamyar Nikzadfar,https://pureportal.coventry.ac.uk/en/persons/kamyar-nikzadfar,School of Future Transport Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-future-transport-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Anurag Niranjan,https://pureportal.coventry.ac.uk/en/persons/anurag-niranjan,Centre for Manufacturing and Materials,https://pureportal.coventry.ac.uk/en/organisations/centre-for-manufacturing-and-materials
https://pureportal.coventry.ac.uk//files-asset/11716051/DSCF1596_Copy.JPG,Tim Nisbet,https://pureportal.coventry.ac.uk/en/persons/tim-nisbet,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Helen Nixseaman,https://pureportal.coventry.ac.uk/en/persons/helen-nixseaman-2,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//files-asset/26887636/Dr_Ernest_Nnadi_Photo.jpgR1_2_.jpg,Ernest Nnadi,https://pureportal.coventry.ac.uk/en/persons/ernest-nnadi,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//files-asset/26598943/Abdurafiu_Passport_Photo_2019.jpg,Abdurafiu Noah,https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Masayo Nojiri Gershon,https://pureportal.coventry.ac.uk/en/persons/masayo-nojiri-gershon,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/12431219/Mark_Noon_Assistant_Manager_s.jpeg,Mark Noon,https://pureportal.coventry.ac.uk/en/persons/mark-noon,School of Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/school-of-life-sciences
https://pureportal.coventry.ac.uk//files-asset/12110671/mmexport1490772326841.jpg,Paul Noon,https://pureportal.coventry.ac.uk/en/persons/paul-noon-2,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//files-asset/51722905/MariaNorris.jpg,Maria Norris,https://pureportal.coventry.ac.uk/en/persons/maria-norris,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//files-asset/91561/photo.jpeg,Jessica Northey,https://pureportal.coventry.ac.uk/en/persons/jessica-northey,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Asia Nosheen,https://pureportal.coventry.ac.uk/en/persons/asia-nosheen,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Allan Joel Zalimba Ntata,https://pureportal.coventry.ac.uk/en/persons/allan-joel-zalimba-ntata,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//files-asset/72285/photo.jpeg,Martin Nthakomwa,https://pureportal.coventry.ac.uk/en/persons/martin-nthakomwa,"School of Energy, Construction and Environment",https://pureportal.coventry.ac.uk/en/organisations/school-of-energy-construction-and-environment
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Hyppolite Ntigurirwa,https://pureportal.coventry.ac.uk/en/persons/hyppolite-ntigurirwa,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ilias Ntoukas,https://pureportal.coventry.ac.uk/en/persons/ilias-ntoukas,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Bobur Nusratullaev,https://pureportal.coventry.ac.uk/en/persons/bobur-nusratullaev,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Conifer Nwaberiegwu,https://pureportal.coventry.ac.uk/en/persons/conifer-nwaberiegwu,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/31162043/IMG_20200722_WA0003_1_.jpg,Amy Nwanekezie,https://pureportal.coventry.ac.uk/en/persons/amy-nwanekezie,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Chiwuokem Nwoko,https://pureportal.coventry.ac.uk/en/persons/chiwuokem-nwoko,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Anastesia Nzute,https://pureportal.coventry.ac.uk/en/persons/anastesia-nzute,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Isaac Obeng,https://pureportal.coventry.ac.uk/en/persons/isaac-obeng-2,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,George Obeng Dankwah,https://pureportal.coventry.ac.uk/en/persons/george-obeng-dankwah,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Anne Obey,https://pureportal.coventry.ac.uk/en/persons/anne-obey,Vice-Chancellor's Office,https://pureportal.coventry.ac.uk/en/organisations/vice-chancellors-office
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Martins Obi,https://pureportal.coventry.ac.uk/en/persons/martins-obi,School of Mechanical Engineering,https://pureportal.coventry.ac.uk/en/organisations/school-of-mechanical-engineering
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Valentine Obiora,https://pureportal.coventry.ac.uk/en/persons/valentine-obiora,Centre for E-Mobility and Clean Growth,https://pureportal.coventry.ac.uk/en/organisations/centre-for-e-mobility-and-clean-growth
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Laura O'Brien,https://pureportal.coventry.ac.uk/en/persons/laura-obrien,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Steve O'Brien,https://pureportal.coventry.ac.uk/en/persons/steve-obrien,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//files-asset/84680/photo.jpeg,Lorna O'Doherty,https://pureportal.coventry.ac.uk/en/persons/lorna-odoherty,Centre for Healthcare and Communities,https://pureportal.coventry.ac.uk/en/organisations/centre-for-healthcare-and-communities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Amy O'Donnell,https://pureportal.coventry.ac.uk/en/persons/amy-odonnell,School of Art and Design,https://pureportal.coventry.ac.uk/en/organisations/school-of-art-and-design
https://pureportal.coventry.ac.uk//files-asset/52925731/IMG_1969.JPG,Dylan O'Driscoll,https://pureportal.coventry.ac.uk/en/persons/dylan-odriscoll,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
https://pureportal.coventry.ac.uk//files-asset/59771445/thumbnail_IMG_3233_2_.jpg,Bentil Oduro,https://pureportal.coventry.ac.uk/en/persons/bentil-oduro,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Chioma Ofoma,https://pureportal.coventry.ac.uk/en/persons/chioma-nkechi-ofoma,International Centre for Transformational Entrepreneurship,https://pureportal.coventry.ac.uk/en/organisations/international-centre-for-transformational-entrepreneurship-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Ogechi Ohadomere,https://pureportal.coventry.ac.uk/en/persons/ogechi-ohadomere-2,"School of Nursing, Midwifery and Health",https://pureportal.coventry.ac.uk/en/organisations/school-of-nursing-midwifery-and-health
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Maureen O'Hara,https://pureportal.coventry.ac.uk/en/persons/maureen-ohara,School of Law,https://pureportal.coventry.ac.uk/en/organisations/school-of-law
https://pureportal.coventry.ac.uk//files-asset/13305538/IMG_6003_1_Isaiah_Oino.jpg,Isaiah Oino,https://pureportal.coventry.ac.uk/en/persons/isaiah-oino,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Adedapo Ojo,https://pureportal.coventry.ac.uk/en/persons/adedapo-ojo,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//files-asset/30395766/IMG_20200708_WA0006.jpg,Ejemen Ojobo,https://pureportal.coventry.ac.uk/en/persons/ejemen-ojobo,School of Law,https://pureportal.coventry.ac.uk/en/organisations/school-of-law
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Justin Okoli,https://pureportal.coventry.ac.uk/en/persons/justin-okoli,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Somtobechukwu Nwachukwu Okpala,https://pureportal.coventry.ac.uk/en/persons/somtobechukwu-nwachukwu-okpala,Research Centre for Financial & Corporate Integrity,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-financial-corporate-integrity-2
https://pureportal.coventry.ac.uk//files-asset/56032574/Mirhiga_photo_for_BAM.jpeg,Mirhiga Okuwhere,https://pureportal.coventry.ac.uk/en/persons/mirhiga-okuwhere,Faculty of Business & Law,https://pureportal.coventry.ac.uk/en/organisations/faculty-of-business-law
https://pureportal.coventry.ac.uk//files-asset/40914713/Ndu.jpg,Nduka Okwose,https://pureportal.coventry.ac.uk/en/persons/nduka-okwose,Centre for Health and Life Sciences,https://pureportal.coventry.ac.uk/en/organisations/centre-for-health-and-life-sciences
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Olukemi Olaniran,https://pureportal.coventry.ac.uk/en/persons/olukemi-olaniran-3,School of Strategy and Leadership,https://pureportal.coventry.ac.uk/en/organisations/school-of-strategy-and-leadership
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Olayide Olatilewa Olaosebikan,https://pureportal.coventry.ac.uk/en/persons/olayide-olatilewa-olaosebikan,Research Centre for Business in Society,https://pureportal.coventry.ac.uk/en/organisations/research-centre-for-business-in-society-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Magret Olarewaju,https://pureportal.coventry.ac.uk/en/persons/magret-olarewaju,"School of Economics, Finance and Accounting",https://pureportal.coventry.ac.uk/en/organisations/school-of-economics-finance-and-accounting
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Jolaade Magreth Olatunbosun,https://pureportal.coventry.ac.uk/en/persons/jolaade-magreth-olatunbosun,"Centre for Agroecology, Water and Resilience",https://pureportal.coventry.ac.uk/en/organisations/centre-for-agroecology-water-and-resilience-2
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,Nick Oldham,https://pureportal.coventry.ac.uk/en/persons/nick-oldham,School of Humanities,https://pureportal.coventry.ac.uk/en/organisations/school-of-humanities
https://pureportal.coventry.ac.uk//assets/no-portrait-473c6d005990baa1f418d9c668dcd4ec.png,James Juma Olela,https://pureportal.coventry.ac.uk/en/persons/james-juma-olela,"Centre for Trust, Peace and Social Relations",https://pureportal.coventry.ac.uk/en/organisations/centre-for-trust-peace-and-social-relations-3
